provider_id,provider_name,service_category,region,payer,total_claims,total_billed,total_allowed,total_paid,medicare_benchmark_total,paid_to_billed_rate,allowed_to_billed_rate,benchmark_variance_amount,benchmark_variance_pct,benchmark_flag
PRV030,Provider Group 30,Imaging,South,Managed Medicaid,5,4107.29,1990.71,1215.46,2095.43,0.29592748503271016,0.48467724460654105,-104.7199999999998,-0.0499754227056021,In range
PRV038,Provider Group 38,Lab,South,Managed Medicaid,5,705.8,305.58,273.28,411.32,0.3871918390478889,0.43295551147633893,-105.74000000000001,-0.2570747836234562,Below benchmark
PRV022,Provider Group 22,Lab,Midwest,Managed Medicaid,4,653.0699999999999,326.45000000000005,190.34,432.77,0.29145420858407217,0.49986984549895125,-106.31999999999994,-0.2456732213415901,Below benchmark
PRV036,Provider Group 36,Lab,Northeast,Managed Medicaid,7,1236.97,574.22,509.56,682.03,0.41194208428660356,0.46421497691940794,-107.80999999999995,-0.15807222556192535,In range
PRV019,Provider Group 19,Lab,West,Managed Medicaid,11,1221.6499999999999,549.0,451.99,661.27,0.36998321941636314,0.44939221544632263,-112.26999999999998,-0.16977936395118481,In range
PRV040,Provider Group 40,Lab,South,Managed Medicaid,12,2123.94,988.73,781.24,1102.45,0.36782583312146294,0.465516916673729,-113.72000000000003,-0.10315207038867978,In range
PRV026,Provider Group 26,Imaging,Northeast,Exchange,3,3756.95,2084.46,1793.74,2198.52,0.477445800449833,0.554827719293576,-114.05999999999995,-0.05188035587577095,In range
PRV021,Provider Group 21,Lab,South,Managed Medicaid,11,1286.52,613.44,534.47,728.89,0.41543854739918545,0.4768211920529802,-115.44999999999993,-0.1583915268421846,In range
PRV009,Provider Group 09,Lab,Northeast,Managed Medicaid,7,1176.07,544.11,469.44,662.3199999999999,0.3991599139507002,0.46265103267662644,-118.20999999999992,-0.17847868100012068,In range
PRV032,Provider Group 32,Lab,West,Managed Medicaid,11,1443.1399999999999,641.45,538.49,782.08,0.37313774131407906,0.44448217082195773,-140.63,-0.17981536415711946,In range
PRV029,Provider Group 29,Pharmacy,Northeast,Medicare Advantage,17,5417.85,2978.39,2602.9300000000003,3119.5,0.4804359662965937,0.5497365190989045,-141.11000000000013,-0.04523481327135763,In range
PRV019,Provider Group 19,Pharmacy,West,Managed Medicaid,8,1783.81,845.5799999999999,765.86,991.86,0.4293394475869067,0.4740303059182312,-146.2800000000001,-0.14748049119835469,In range
PRV004,Provider Group 04,Lab,South,Managed Medicaid,9,1732.23,816.25,729.34,980.65,0.4210410857680562,0.4712134069956068,-164.39999999999998,-0.16764390965176157,In range
PRV032,Provider Group 32,Pharmacy,West,Managed Medicaid,9,3235.98,1547.0,1395.27,1715.06,0.43117386386813267,0.4780622871587587,-168.05999999999995,-0.09799074084871663,In range
PRV023,Provider Group 23,Imaging,West,Medicare Advantage,9,9542.16,5472.19,4698.05,5642.44,0.49234659657771407,0.5734749784115964,-170.25,-0.03017311659494829,In range
PRV021,Provider Group 21,Emergency,South,Medicare Advantage,10,18331.12,9923.85,6746.900000000001,10101.58,0.3680571618100804,0.541366266763842,-177.72999999999956,-0.01759427733087295,In range
PRV016,Provider Group 16,Pharmacy,Northeast,Managed Medicaid,9,2613.29,1206.32,816.23,1386.52,0.31233808723869144,0.46160969505871907,-180.20000000000005,-0.12996566944580681,In range
PRV037,Provider Group 37,Pharmacy,Northeast,Managed Medicaid,8,2246.85,1063.28,913.15,1246.72,0.4064134232369762,0.47323141286690257,-183.44000000000005,-0.14713809034907602,In range
PRV028,Provider Group 28,Imaging,Northeast,Managed Medicaid,5,4449.04,2123.94,1774.85,2313.3199999999997,0.3989287576645748,0.4773928757664575,-189.37999999999965,-0.08186502515864631,In range
PRV005,Provider Group 05,Pharmacy,Northeast,Managed Medicaid,8,2406.22,1130.92,982.36,1324.68,0.4082585964708132,0.4699985869953704,-193.76,-0.14626928767702388,In range
PRV015,Provider Group 15,Pharmacy,Midwest,Managed Medicaid,7,2286.51,1043.1599999999999,875.65,1237.56,0.38296355581213287,0.4562236771323982,-194.4000000000001,-0.1570832929312519,In range
PRV002,Provider Group 02,Imaging,Midwest,Managed Medicaid,4,2941.08,1393.38,1167.74,1589.1799999999998,0.3970446230636365,0.4737647394834551,-195.79999999999973,-0.12320819542153799,In range
PRV018,Provider Group 18,Lab,Northeast,Managed Medicaid,9,2207.12,1007.77,876.76,1208.28,0.3972416542825039,0.45659955054550727,-200.51,-0.16594663488595357,In range
PRV028,Provider Group 28,Pharmacy,Northeast,Managed Medicaid,10,2378.36,1066.71,959.14,1271.69,0.4032778889655056,0.4485065339141257,-204.98000000000002,-0.16118708175734653,In range
PRV013,Provider Group 13,Pharmacy,South,Managed Medicaid,12,2510.85,1103.48,968.66,1309.1399999999999,0.38578967281996135,0.43948463667682264,-205.65999999999985,-0.157095497807721,In range
PRV003,Provider Group 03,Pharmacy,West,Managed Medicaid,10,2253.5099999999998,1097.34,991.93,1312.87,0.4401711108448598,0.4869470293009572,-215.52999999999997,-0.16416705385910257,In range
PRV031,Provider Group 31,Pharmacy,South,Managed Medicaid,10,2604.48,1271.84,1111.98,1497.91,0.42694894950239587,0.4883278043985747,-226.07000000000016,-0.15092362024420702,In range
PRV001,Provider Group 01,Pharmacy,South,Managed Medicaid,11,3720.0099999999998,1761.39,1522.0,1988.1100000000001,0.40913868511106155,0.473490662659509,-226.72000000000003,-0.11403795564631736,In range
PRV031,Provider Group 31,Emergency,South,Medicare Advantage,10,23370.3,13108.24,9517.08,13343.4,0.40722968896419814,0.560893099361155,-235.15999999999985,-0.017623694110946227,In range
PRV022,Provider Group 22,Imaging,Midwest,Managed Medicaid,10,6818.56,3310.23,2721.08,3545.43,0.3990695982729491,0.4854734724047306,-235.19999999999982,-0.06633892080791323,In range
PRV037,Provider Group 37,Imaging,Northeast,Managed Medicaid,6,4894.15,2313.91,1968.19,2564.25,0.40215154827702465,0.4727909851557472,-250.34000000000015,-0.09762698644827929,In range
PRV034,Provider Group 34,Imaging,Midwest,Managed Medicaid,4,3867.24,1808.83,1588.6100000000001,2060.43,0.4107865040700862,0.4677315087762849,-251.5999999999999,-0.12211043325907696,In range
PRV017,Provider Group 17,Professional,South,Medicare Advantage,28,16489.16,9404.710000000001,6807.35,9661.59,0.41283788864927023,0.5703571315943323,-256.8799999999992,-0.02658775625958038,In range
PRV016,Provider Group 16,Imaging,Northeast,Managed Medicaid,5,4210.5199999999995,2002.3000000000002,989.3300000000002,2292.55,0.23496622744934123,0.4755469633204451,-290.25,-0.12660574469477218,In range
PRV039,Provider Group 39,Pharmacy,Northeast,Managed Medicaid,12,4183.45,1960.03,1566.4099999999999,2252.55,0.37443019517383974,0.46852000143422295,-292.5200000000002,-0.12986171228163645,In range
PRV009,Provider Group 09,Pharmacy,Northeast,Managed Medicaid,9,3575.0299999999997,1623.85,1165.23,1927.42,0.32593572641348467,0.45421996458770975,-303.57000000000016,-0.15750070041817568,In range
PRV037,Provider Group 37,Inpatient,Northeast,Managed Medicaid,10,96959.89,45232.9,38937.479999999996,45536.68,0.40158337638378094,0.46651146159509876,-303.77999999999884,-0.006671105579062831,In range
PRV006,Provider Group 06,Pharmacy,West,Managed Medicaid,13,4135.679999999999,1982.9,1495.87,2293.44,0.36169868074899414,0.4794616604766327,-310.53999999999996,-0.1354035858797265,In range
PRV026,Provider Group 26,Pharmacy,Northeast,Managed Medicaid,11,3788.62,1789.25,1575.9099999999999,2106.1,0.4159588451731765,0.4722695862873553,-316.8499999999999,-0.15044394853045912,In range
PRV019,Provider Group 19,Imaging,West,Managed Medicaid,8,6819.11,3337.69,2865.25,3654.91,0.42017946623532987,0.4894612346772526,-317.2199999999998,-0.0867928348440864,In range
PRV033,Provider Group 33,Pharmacy,Midwest,Managed Medicaid,15,3609.7799999999997,1626.45,1109.46,1953.28,0.30734837026079154,0.45056762461978295,-326.8299999999999,-0.16732368119266053,In range
PRV033,Provider Group 33,Imaging,Midwest,Managed Medicaid,5,3270.7000000000003,1548.4,1344.03,1883.35,0.41093038187543945,0.4734154768092457,-334.9499999999998,-0.17784798364616233,In range
PRV021,Provider Group 21,Emergency,South,Managed Medicaid,9,18725.07,8940.789999999999,7735.18,9277.13,0.4130921806967878,0.477476986734896,-336.34000000000015,-0.036254746888315696,In range
PRV034,Provider Group 34,Pharmacy,Midwest,Managed Medicaid,13,4587.2300000000005,2187.98,1912.07,2525.9700000000003,0.41682453245204615,0.47697194167286133,-337.99000000000024,-0.13380602303273603,In range
PRV010,Provider Group 10,Pharmacy,Midwest,Managed Medicaid,14,4834.48,2234.61,1600.81,2582.0099999999998,0.33112351276662644,0.46222344492065337,-347.39999999999964,-0.13454634180347855,In range
PRV035,Provider Group 35,Pharmacy,South,Managed Medicaid,8,2953.7,1318.17,1200.73,1669.15,0.4065172495514101,0.44627755019128557,-350.98,-0.21027469071084084,Below benchmark
PRV008,Provider Group 08,Pharmacy,South,Managed Medicaid,14,4970.11,2399.44,2107.4,2751.33,0.424014760236695,0.48277402311015255,-351.8899999999999,-0.12789814380681339,In range
PRV007,Provider Group 07,Pharmacy,South,Managed Medicaid,17,5068.09,2429.96,2164.19,2783.35,0.42702280346244836,0.4794626772610589,-353.3899999999999,-0.12696570679217486,In range
PRV038,Provider Group 38,Imaging,South,Managed Medicaid,7,7504.25,3489.68,2854.95,3857.89,0.3804444148315954,0.4650271512809408,-368.21000000000004,-0.09544336411872813,In range
PRV026,Provider Group 26,Imaging,Northeast,Managed Medicaid,4,3593.84,1729.03,1521.15,2101.4900000000002,0.4232659216882221,0.48110934265298394,-372.46000000000026,-0.17723615149251257,In range
PRV002,Provider Group 02,Pharmacy,Midwest,Managed Medicaid,14,4380.48,2018.46,1590.56,2394.1800000000003,0.363101760537658,0.46078511943896566,-375.72000000000025,-0.1569305565997545,In range
PRV022,Provider Group 22,Professional,Midwest,Managed Medicaid,20,7607.1,3661.31,2553.85,4038.57,0.3357192622681442,0.4813016786949034,-377.2600000000002,-0.0934142530648225,In range
PRV020,Provider Group 20,Pharmacy,South,Managed Medicaid,14,5176.03,2342.07,1844.63,2735.22,0.3563793100117272,0.4524838534552544,-393.14999999999964,-0.14373615285059324,In range
PRV040,Provider Group 40,Pharmacy,South,Managed Medicaid,13,3796.12,1740.97,1479.38,2141.21,0.38970843914312514,0.4586182733949401,-400.24,-0.18692234764455612,In range
PRV038,Provider Group 38,Pharmacy,South,Managed Medicaid,16,4972.139999999999,2371.82,1785.56,2775.31,0.3591129775106896,0.47702196639676286,-403.4899999999998,-0.14538556053197654,In range
PRV014,Provider Group 14,Pharmacy,West,Managed Medicaid,15,5359.18,2500.25,1851.19,2910.18,0.34542411339048135,0.4665359252721498,-409.92999999999984,-0.1408607027743988,In range
PRV030,Provider Group 30,Professional,South,Managed Medicaid,14,6461.62,3046.97,2555.0499999999997,3460.62,0.39541941494547805,0.47154893045397284,-413.6500000000001,-0.11953060434257448,In range
PRV004,Provider Group 04,Pharmacy,South,Managed Medicaid,15,6251.9800000000005,2972.44,2562.77,3415.2,0.40991333945406094,0.4754397806774813,-442.75999999999976,-0.12964394471773244,In range
PRV024,Provider Group 24,Imaging,West,Managed Medicaid,6,6321.09,3037.85,2631.82,3482.37,0.41635540705796,0.48058958186009054,-444.52,-0.12764869901819736,In range
PRV007,Provider Group 07,Imaging,South,Managed Medicaid,9,9636.74,4452.41,3826.8,4897.83,0.3971052451347655,0.4620245020619006,-445.4200000000001,-0.09094231527023193,In range
PRV032,Provider Group 32,Imaging,West,Managed Medicaid,11,7384.05,3373.87,2990.7000000000003,3829.48,0.40502163446888906,0.45691321158442855,-455.6100000000001,-0.11897437772230175,In range
PRV023,Provider Group 23,Pharmacy,West,Managed Medicaid,20,6351.02,3017.66,2439.1,3476.5699999999997,0.3840485465326829,0.47514572462376115,-458.90999999999985,-0.13200079388592775,In range
PRV039,Provider Group 39,Imaging,Northeast,Managed Medicaid,5,9796.960000000001,4557.49,4111.33,5019.91,0.41965364766213187,0.4651943051722166,-462.4200000000001,-0.09211718935200035,In range
PRV024,Provider Group 24,Pharmacy,West,Managed Medicaid,12,4719.4,2202.33,1839.78,2669.15,0.3898334534050939,0.46665465949061324,-466.82000000000016,-0.1748946293763933,In range
PRV025,Provider Group 25,Pharmacy,South,Managed Medicaid,18,6117.58,2913.39,2430.33,3394.7,0.39726983545781175,0.4762324317785791,-481.30999999999995,-0.14178277903791203,In range
PRV027,Provider Group 27,Pharmacy,South,Managed Medicaid,20,6295.88,2996.73,2618.92,3481.02,0.4159736208441076,0.475982706150689,-484.28999999999996,-0.13912301566782148,In range
PRV030,Provider Group 30,Imaging,South,Medicare Advantage,8,7555.48,3952.66,3503.59,4437.39,0.4637150783272539,0.5231514079846681,-484.7300000000005,-0.10923763744002678,In range
PRV032,Provider Group 32,Professional,West,Managed Medicaid,27,9064.33,4260.53,3633.15,4749.03,0.4008183726761934,0.4700325341200066,-488.5,-0.1028631109931923,In range
PRV020,Provider Group 20,Emergency,South,Managed Medicaid,3,6596.77,3134.35,2736.08,3623.51,0.4147605570605008,0.47513404287249666,-489.1600000000003,-0.13499617773926395,In range
PRV011,Provider Group 11,Pharmacy,Midwest,Managed Medicaid,12,4143.75,1868.49,1629.89,2364.62,0.39333695324283563,0.45091764705882353,-496.1299999999999,-0.20981383901007347,Below benchmark
PRV025,Provider Group 25,Imaging,South,Managed Medicaid,7,7699.05,3668.95,2670.73,4169.04,0.3468908501698261,0.4765458075996389,-500.09000000000015,-0.11995327461477946,In range
PRV031,Provider Group 31,Inpatient,South,Managed Medicaid,6,59040.58,25726.46,22924.52,26256.36,0.3882841259350772,0.43574199304952627,-529.9000000000015,-0.020181776910432422,In range
PRV029,Provider Group 29,Pharmacy,Northeast,Managed Medicaid,11,4217.35,1781.08,1296.8999999999999,2313.05,0.3075153828826158,0.4223220742883564,-531.9700000000003,-0.22998638161734516,Below benchmark
PRV005,Provider Group 05,Imaging,Northeast,Managed Medicaid,7,6687.55,3165.1800000000003,2706.56,3703.56,0.404716226420737,0.4732944052754746,-538.3799999999997,-0.14536824028772308,In range
PRV029,Provider Group 29,Imaging,Northeast,Medicare Advantage,9,8416.33,4040.2,3571.21,4588.639999999999,0.42431915098386114,0.4800429640948014,-548.4399999999996,-0.11952125248439617,In range
PRV018,Provider Group 18,Pharmacy,Northeast,Managed Medicaid,17,6314.95,2908.7799999999997,2221.21,3461.31,0.3517383352203897,0.4606180571500962,-552.5300000000002,-0.15963031337846081,In range
PRV012,Provider Group 12,Pharmacy,West,Managed Medicaid,17,6095.22,2832.49,2204.77,3395.11,0.3617211519846699,0.46470677022322404,-562.6200000000003,-0.1657148074731011,In range
PRV040,Provider Group 40,Professional,South,Managed Medicaid,21,9403.62,4421.98,3561.87,4985.32,0.3787764711887549,0.4702423109398295,-563.3400000000001,-0.11299976731684229,In range
PRV036,Provider Group 36,Pharmacy,Northeast,Managed Medicaid,20,6417.8,2909.56,2541.57,3478.52,0.39601888497616006,0.45335784848390415,-568.96,-0.16356381449582008,In range
PRV020,Provider Group 20,Imaging,South,Managed Medicaid,8,6978.09,3146.22,2759.2200000000003,3715.62,0.3954119250396599,0.45087122694032317,-569.4000000000001,-0.15324494969883898,In range
PRV031,Provider Group 31,Imaging,South,Managed Medicaid,5,4102.98,1915.3899999999999,1466.93,2485.89,0.3575279431047678,0.46682898771137077,-570.5,-0.2294952713112809,Below benchmark
PRV016,Provider Group 16,Professional,Northeast,Managed Medicaid,22,8609.81,4022.18,3407.54,4594.65,0.3957741227739056,0.467162457708126,-572.4699999999998,-0.12459490929668197,In range
PRV003,Provider Group 03,Imaging,West,Managed Medicaid,11,11331.65,5312.23,4626.43,5918.84,0.4082750526181095,0.4687958064359559,-606.6100000000006,-0.10248798751106646,In range
PRV008,Provider Group 08,Emergency,South,Managed Medicaid,6,17044.21,7746.219999999999,5665.17,8357.32,0.33238090823804683,0.45447808962691727,-611.1000000000004,-0.07312152699669276,In range
PRV010,Provider Group 10,Imaging,Midwest,Managed Medicaid,5,6983.18,3281.32,2853.54,3898.63,0.40863045202901827,0.4698890763233942,-617.31,-0.15834023746803363,In range
PRV017,Provider Group 17,Pharmacy,South,Managed Medicaid,14,6871.86,3155.19,2270.78,3776.35,0.33044619651739127,0.4591464319703836,-621.1599999999999,-0.1644868722443629,In range
PRV021,Provider Group 21,Imaging,South,Managed Medicaid,7,5504.28,2614.81,1809.78,3237.75,0.32879504676360943,0.47505032447477236,-622.94,-0.19239904254497725,In range
PRV025,Provider Group 25,Professional,South,Managed Medicaid,20,9207.44,4391.02,3608.66,5038.45,0.3919287011373411,0.4768991163667643,-647.4299999999994,-0.12849785152179727,In range
PRV021,Provider Group 21,Professional,South,Managed Medicaid,27,9655.95,4522.25,3753.17,5184.53,0.38868987515469733,0.46833817490769936,-662.2799999999997,-0.1277415696311912,In range
PRV017,Provider Group 17,Imaging,South,Managed Medicaid,10,11003.52,5175.84,4183.25,5847.74,0.38017379892979697,0.47038038736695165,-671.8999999999996,-0.11489908922079294,In range
PRV014,Provider Group 14,Imaging,West,Managed Medicaid,8,9300.28,4527.01,3651.42,5233.8,0.3926139858154808,0.4867606136589436,-706.79,-0.13504337192861782,In range
PRV010,Provider Group 10,Professional,Midwest,Managed Medicaid,21,11639.29,5662.03,4998.85,6374.96,0.42948066419858943,0.48645836644675056,-712.9300000000003,-0.11183285855911257,In range
PRV006,Provider Group 06,Professional,West,Managed Medicaid,29,13053.67,6415.02,5087.43,7145.93,0.38973177658083896,0.4914342096896888,-730.9099999999999,-0.10228339768231705,In range
PRV024,Provider Group 24,Professional,West,Managed Medicaid,26,11063.84,5130.18,4149.99,5870.17,0.37509490375855037,0.46368891813330637,-739.9899999999998,-0.12605938158520108,In range
PRV024,Provider Group 24,Inpatient,West,Medicare Advantage,8,108125.06,61256.799999999996,57198.5,62000.15,0.5290031746571979,0.5665365642340453,-743.3500000000058,-0.011989487122208669,In range
PRV040,Provider Group 40,Imaging,South,Managed Medicaid,10,8720.94,3993.28,3623.0899999999997,4749.13,0.41544718803248265,0.45789559382360157,-755.8499999999999,-0.1591554663696298,In range
PRV036,Provider Group 36,Imaging,Northeast,Managed Medicaid,5,7306.89,3346.8999999999996,2567.5299999999997,4127.08,0.3513847888773472,0.45804713085868265,-780.1800000000003,-0.18903922385803046,In range
PRV029,Provider Group 29,Imaging,Northeast,Managed Medicaid,7,7728.96,3411.45,2942.46,4191.9,0.3807058129424916,0.4413853869084586,-780.4499999999998,-0.18618049094682598,In range
PRV038,Provider Group 38,Professional,South,Managed Medicaid,27,12017.48,5610.85,4288.81,6391.76,0.3568809767105916,0.466890729171174,-780.9099999999999,-0.12217448715220844,In range
PRV027,Provider Group 27,Professional,South,Managed Medicaid,23,10743.68,5102.32,4346.72,5887.3,0.4045839042115923,0.47491362363733836,-784.9800000000005,-0.13333446571433433,In range
PRV010,Provider Group 10,Emergency,Midwest,Managed Medicaid,4,7914.139999999999,3574.98,3171.81,4362.35,0.4007775955441779,0.4517205912455428,-787.3700000000003,-0.18049216591974515,In range
PRV004,Provider Group 04,Imaging,South,Managed Medicaid,5,7287.6900000000005,3308.08,2247.9700000000003,4106.13,0.3084612545264686,0.4539271017290801,-798.0500000000002,-0.19435575590641313,In range
PRV015,Provider Group 15,Imaging,Midwest,Managed Medicaid,7,7032.32,3398.55,3069.37,4202.33,0.43646620176556244,0.48327578949763383,-803.7799999999997,-0.1912700811216634,In range
PRV023,Provider Group 23,Professional,West,Managed Medicaid,28,12401.77,5710.9400000000005,3550.3,6527.39,0.286273652873743,0.46049394562227813,-816.4499999999998,-0.12508062181055518,In range
PRV003,Provider Group 03,Professional,West,Managed Medicaid,21,8999.31,4231.78,3036.74,5058.8,0.3374414260648872,0.47023382903800404,-827.0200000000004,-0.16348145805329334,In range
PRV004,Provider Group 04,Emergency,South,Medicare Advantage,11,31255.61,17831.36,15729.89,18691.27,0.5032661336636847,0.5705011036418742,-859.9099999999999,-0.04600596963181206,In range
PRV007,Provider Group 07,Professional,South,Managed Medicaid,24,13237.92,6313.59,5302.1,7173.97,0.4005236472195028,0.47693217665615145,-860.3800000000001,-0.11993080539784806,In range
PRV002,Provider Group 02,Professional,Midwest,Managed Medicaid,30,15352.11,7411.83,6246.11,8272.99,0.40685677734200704,0.4827890107613872,-861.1599999999999,-0.10409295792694055,In range
PRV019,Provider Group 19,Professional,West,Managed Medicaid,27,10773.14,4922.53,4203.7,5784.53,0.3902019281286607,0.45692620721535226,-862.0,-0.14901815704992455,In range
PRV001,Provider Group 01,Professional,South,Managed Medicaid,30,15497.630000000001,7475.29,6636.74,8399.28,0.4282422538155834,0.4823505271451183,-923.9900000000007,-0.11000823880142115,In range
PRV006,Provider Group 06,Emergency,West,Managed Medicaid,9,21363.54,10153.34,9036.64,11081.789999999999,0.4229935675454536,0.4752648671521667,-928.4499999999989,-0.08378159124112612,In range
PRV008,Provider Group 08,Imaging,South,Managed Medicaid,8,14185.16,6834.04,5928.44,7768.13,0.41793254358780585,0.4817739101991095,-934.0900000000001,-0.12024644283759414,In range
PRV007,Provider Group 07,Emergency,South,Managed Medicaid,7,20464.0,8914.91,7768.17,9859.72,0.37960173964034405,0.4356386825645035,-944.8099999999995,-0.09582523641644991,In range
PRV011,Provider Group 11,Emergency,Midwest,Managed Medicaid,9,25939.06,12330.05,9489.11,13275.0,0.36582320253702333,0.4753468321519746,-944.9500000000007,-0.0711826741996234,In range
PRV028,Provider Group 28,Professional,Northeast,Managed Medicaid,21,8510.93,3852.62,3233.0499999999997,4819.2,0.3798703549435843,0.45266733482709876,-966.5799999999999,-0.20056855909694554,Below benchmark
PRV009,Provider Group 09,Imaging,Northeast,Managed Medicaid,9,9356.11,4277.5,3485.16,5262.74,0.3725009646102921,0.4571878697450115,-985.2399999999998,-0.18721046451088214,In range
PRV020,Provider Group 20,Professional,South,Managed Medicaid,26,13418.49,6342.4800000000005,5468.43,7334.78,0.4075294612135941,0.4726671928063441,-992.2999999999993,-0.13528694793845206,In range
PRV037,Provider Group 37,Emergency,Northeast,Managed Medicaid,5,12815.51,6440.46,5515.98,7440.38,0.43041439630572637,0.5025519858359129,-999.9200000000001,-0.13439098540665934,In range
PRV010,Provider Group 10,Inpatient,Midwest,Medicare Advantage,19,193824.02,108506.73,91282.74,109516.18000000001,0.47095679885289765,0.5598208622440087,-1009.4500000000116,-0.009217359480580965,In range
PRV015,Provider Group 15,Professional,Midwest,Managed Medicaid,30,12845.05,5965.12,5115.0,6975.21,0.398207869957688,0.46439056290166253,-1010.0900000000001,-0.14481141069587872,In range
PRV027,Provider Group 27,Emergency,South,Managed Medicaid,6,10742.16,5101.07,3944.54,6118.87,0.36720175458194626,0.47486445928937937,-1017.8000000000002,-0.166337902259731,In range
PRV013,Provider Group 13,Professional,South,Managed Medicaid,26,9384.79,4341.15,3925.04,5359.23,0.4182341853147486,0.4625729504869048,-1018.0799999999999,-0.18996758862747073,In range
PRV012,Provider Group 12,Imaging,West,Managed Medicaid,10,10066.38,4647.74,4048.96,5668.67,0.4022260236549783,0.4617091744996712,-1020.9300000000003,-0.18010044684202825,In range
PRV012,Provider Group 12,Professional,West,Managed Medicaid,19,9956.2,4725.14,3829.39,5746.71,0.3846236515939816,0.47459271609650266,-1021.5699999999997,-0.17776606092877484,In range
PRV011,Provider Group 11,Professional,Midwest,Managed Medicaid,24,12274.02,5749.26,4795.8,6777.29,0.39072773223442686,0.46840888315319673,-1028.0299999999997,-0.15168747390181028,In range
PRV035,Provider Group 35,Imaging,South,Managed Medicaid,9,9067.0,4120.47,2842.9,5153.5199999999995,0.3135436197198633,0.45444689533473037,-1033.0499999999993,-0.20045522283798245,Below benchmark
PRV003,Provider Group 03,Outpatient,West,Managed Medicaid,11,18493.95,9175.89,8090.08,10225.82,0.437444677854109,0.4961563105772428,-1049.9300000000003,-0.10267440655125949,In range
PRV014,Provider Group 14,Professional,West,Managed Medicaid,38,18614.07,8812.14,7697.39,9862.21,0.4135253601173736,0.47341285382509035,-1050.0699999999997,-0.10647410671644589,In range
PRV018,Provider Group 18,Imaging,Northeast,Managed Medicaid,10,14078.4,6659.53,4633.49,7714.3,0.3291204966473463,0.47303173656097286,-1054.7700000000004,-0.1367291912422385,In range
PRV029,Provider Group 29,Emergency,Northeast,Medicare Advantage,11,26720.77,14678.49,13023.63,15736.82,0.4873972568904264,0.5493288554184629,-1058.33,-0.06725183359789334,In range
PRV018,Provider Group 18,Professional,Northeast,Managed Medicaid,25,14217.8,6432.07,5264.55,7493.17,0.37027880544106684,0.4523955886283391,-1061.1000000000004,-0.14160895855826044,In range
PRV035,Provider Group 35,Professional,South,Managed Medicaid,30,15209.44,7119.09,6182.61,8182.02,0.40649820111720086,0.46807048780231225,-1062.9300000000003,-0.1299104622085989,In range
PRV031,Provider Group 31,Professional,South,Managed Medicaid,34,12686.56,5951.8099999999995,5012.78,7028.05,0.3951252348942503,0.4691429355160106,-1076.2400000000007,-0.1531349378561622,In range
PRV016,Provider Group 16,Emergency,Northeast,Managed Medicaid,7,15976.75,7495.29,6593.0599999999995,8599.93,0.4126659051434115,0.46913734019747444,-1104.6400000000003,-0.128447557131279,In range
PRV026,Provider Group 26,Emergency,Northeast,Managed Medicaid,8,19216.97,9385.27,8382.81,10544.39,0.4362191334013634,0.48838448517117944,-1159.119999999999,-0.10992764873074679,In range
PRV011,Provider Group 11,Imaging,Midwest,Managed Medicaid,7,9847.369999999999,4368.849999999999,3821.08,5558.79,0.3880305096690792,0.4436565296114597,-1189.9400000000005,-0.21406457160641085,Below benchmark
PRV033,Provider Group 33,Professional,Midwest,Managed Medicaid,26,11764.66,5383.85,4776.62,6591.5,0.40601428345570545,0.4576290347532356,-1207.6499999999996,-0.18321322915876503,In range
PRV004,Provider Group 04,Professional,South,Managed Medicaid,23,18404.53,8755.16,7236.87,9968.47,0.39321134525032697,0.47570679609856925,-1213.3099999999995,-0.12171476665927666,In range
PRV025,Provider Group 25,Emergency,South,Managed Medicaid,9,27462.43,12709.56,11459.130000000001,13923.6,0.41726569717246437,0.4627980845103656,-1214.0400000000009,-0.08719296733603385,In range
PRV037,Provider Group 37,Professional,Northeast,Managed Medicaid,30,12460.79,5855.37,3916.84,7082.62,0.31433320038296125,0.46990359359238054,-1227.25,-0.17327627346942234,In range
PRV026,Provider Group 26,Professional,Northeast,Managed Medicaid,29,17174.3,8116.27,6429.18,9362.8,0.37434888175937303,0.4725822886522304,-1246.5299999999988,-0.13313645490665174,In range
PRV006,Provider Group 06,Imaging,West,Managed Medicaid,9,9658.78,4336.26,3593.35,5582.99,0.3720293867341424,0.4489448978028281,-1246.7299999999996,-0.22330865718906887,Below benchmark
PRV022,Provider Group 22,Emergency,Midwest,Managed Medicaid,10,25552.62,11787.86,9681.1,13036.26,0.3788691727110567,0.4613170782487276,-1248.3999999999996,-0.09576366227737093,In range
PRV008,Provider Group 08,Professional,South,Managed Medicaid,27,13610.68,6503.55,5516.15,7765.28,0.40528099992065053,0.47782697117263795,-1261.7299999999996,-0.1624835163703047,In range
PRV023,Provider Group 23,Emergency,West,Managed Medicaid,6,13423.83,6363.35,3773.0200000000004,7631.46,0.28106881568077074,0.4740338636588813,-1268.1099999999997,-0.1661687278712068,In range
PRV033,Provider Group 33,Emergency,Midwest,Managed Medicaid,9,14942.62,6767.599999999999,5313.06,8049.43,0.3555641514004907,0.45290584917504423,-1281.8300000000008,-0.15924481609256813,In range
PRV018,Provider Group 18,Inpatient,Northeast,Managed Medicaid,6,61761.29,28520.78,21355.37,29841.760000000002,0.34577273240244816,0.46179054874015746,-1320.9800000000032,-0.04426615588356729,In range
PRV009,Provider Group 09,Professional,Northeast,Managed Medicaid,28,12971.83,6050.4800000000005,5221.28,7382.42,0.402509129398088,0.4664322612923543,-1331.9399999999996,-0.18042051251486635,In range
